id,nome,massa,luminosidade,temperatura,distancia,ascensao_reta,declinacao
1323,raposa-cautelosa-sigma,1.6802698,7.8313274,8305.789,4101.036,121.19288066786656,-30.590163581976167
1324,bode-bravo-iota,2.6034596,29.97814,5381.1045,3862.2693,185.77761572069133,-66.5707587885342
1325,canario-esperto-delta,1.8319702,15.74543,7656.812,1693.1042,200.93444866928962,-63.93350944934966
1326,carpa-corajosa-beta,0.9406909,1.7220542,5515.5137,582.4246,185.75163607620792,-34.399794204594194
1327,arraia-indomavel-sigma,0.9591561,1.1906427,4588.6025,986.6791,215.79290130337355,-63.4581014198527
1328,leao-sabio-pi,0.8044646,0.43234268,5049.2656,960.2893,307.53176077895176,-28.199634299945938
1329,golfinho-zeloso-zeta,1.0405456,6.2520576,4739.2305,1157.7133,282.08136612217305,3.9913803107567567
1330,lobo-invisivel-gama,2.1536202,36.509624,5269.881,2323.2478,273.52651357915374,-27.456804049874226
1331,aguia-agradavel-beta,0.8577622,0.6160506,5204.099,1692.5996,279.0493955208752,-58.100555782048026
1332,vaca-sigilosa-alfa,1.0903636,1.715305,6041.5874,1820.2903,102.88674253071724,-25.96729860776919
1333,urso-prudente-sigma,1.6381154,11.031583,5320.0317,2670.1204,70.68226708620654,12.264316716343261
1334,aguia-magnifica-gama,0.7055268,0.14134832,4411.1445,1094.0531,196.83113670864344,-54.5063888680873
1335,foca-audaz-gama,0.86831886,0.69624186,5359.771,602.1336,260.38702119179004,-3.929494840302966
1336,tigre-magnifico-zeta,0.82965624,0.44283688,5331.7124,4086.2869,290.6947324655928,-9.747207331810623
1337,arraia-cruel-zeta,0.9498313,1.510572,4926.8545,1497.1163,293.29111568254757,23.458887300439542
1338,gaviao-sereno-gama,0.81583947,0.5125706,4984.62,1050.6744,295.4803252567469,-32.75786023012203
1339,tordo-resoluto-pi,1.0309677,2.4781249,5554.7334,1212.889,270.10905081102896,-46.16567717194057
1340,dragao-legendario-alfa,0.73437244,0.19099988,4572.7627,1739.4167,292.7755016448919,28.634196412952704
1341,puma-bondoso-sigma,1.7487376,18.604004,5134.761,1743.767,283.8001359210263,8.600309026593171
1342,tamandua-venenoso-sigma,0.62425303,0.09373807,3990.6812,493.8713,235.12845976081545,-17.56642298446395
1343,canguru-saltitante-beta,4.0550222,241.59192,15004.198,5051.5312,118.93418878950229,-29.468437551702763
1344,camaleao-astuto-beta,0.5355376,0.044678845,3823.9348,727.4586,129.76642255309463,54.58560669051166
1345,foca-valiosa-beta,0.84397435,0.6086367,5302.255,670.283,34.2342419212722,50.415021458019865
1346,falcao-forte-iota,3.4659462,160.38152,5006.7275,2176.8208,267.6515262272354,-24.151983636940553
1347,cisne-astrologo-alfa,0.81930035,0.4451563,5126.261,1255.6783,169.54943482758404,-70.31363965581245
1348,vaca-brilhante-alfa,0.64100116,0.18907392,4104.0967,687.0792,95.96801552809727,14.293660006620154
1349,pantera-pensativa-delta,0.6240092,0.18056272,4162.9526,720.8522,245.44064791634503,-39.05421768720018
1350,coruja-misteriosa-iota,0.97037727,3.333702,4793.2227,2085.7615,243.6195891801657,-53.821473723879286
1351,tamandua-vigilante-pi,0.706257,0.18969244,4457.232,1249.1082,258.8183835640558,5.418364912998425
1352,elefante-preguicoso-sigma,0.84077454,0.4776514,5111.996,1884.2452,152.91438550207548,-41.301542331325045
1353,jaguar-vivaz-iota,1.315184,4.8524356,5214.474,2784.2905,308.41398848429196,-79.86620553904014
1354,zebra-congelante-pi,1.482248,6.589667,6628.5024,2925.7554,9.531268947017566,38.14588631487027
1355,urso-sombrio-gama,0.8867236,0.3646539,5509.969,2170.0437,299.49670530219936,-69.5302858972243
1356,zebra-letal-sigma,0.7100641,0.16605099,4459.9395,1139.6876,250.76470479144612,10.895113100471903
1357,cisne-sonhador-iota,1.2076554,2.2017171,6326.808,1486.7163,126.60996039449337,8.117781941958604
1358,carpa-corrosiva-delta,0.8648417,0.33256033,5111.693,1260.4403,283.1908239355636,-19.714598221573866
1359,arraia-preguicosa-sigma,1.5690868,46.297615,4648.6533,2510.8557,291.0523954362039,1.6831958514717658
1360,zebra-ferida-beta,2.0567331,34.71513,4803.6274,5036.006,211.8943391494117,73.68679766617609
1361,camelo-venenoso-beta,1.6184855,13.450515,5119.565,934.6043,299.3392627227052,25.22192637925814
1362,javali-resoluto-gama,0.85786194,0.47669148,5264.8955,230.0334,77.18670135546581,21.80045917045517
1363,aguia-leal-alfa,0.53592265,0.046377752,3618.9119,610.0764,225.43895846128888,-52.59358842412225
1364,crocodilo-frenetico-alfa,0.78099585,0.3346251,4824.31,1662.1747,267.16320991382895,30.541295091420185
1365,gaivota-congelante-zeta,3.3018758,180.30647,4784.019,2214.8037,272.80526248194377,-22.88180187843358
1366,porco-pensativo-iota,3.8861346,307.56708,5773.854,4236.1074,317.1429932667874,17.027981809131123
1367,lince-nobre-gama,0.8283787,0.4971435,5072.4756,1017.717,213.4607140121597,-52.7941425801598
1368,lobo-lento-delta,0.7852587,0.23692483,4908.192,1086.2903,297.4503767975999,68.762758224598
1369,camaleao-minucioso-iota,1.1013396,1.9679145,6015.911,1240.3418,258.4433100714752,-32.19620262795244
1370,panda-zeloso-zeta,1.0724102,2.832413,5586.0537,2014.8949,162.3422678847365,-61.924968870408286
1371,suricato-saliente-sigma,0.60014665,0.073608704,3959.2473,886.7639,257.18601268181504,22.594484625619547
1372,ganso-audivel-delta,0.8976956,0.65136796,4991.0386,896.6986,221.43954435769038,-57.77783765962548
1373,pinguim-gentil-alfa,1.2743354,9.078671,4682.321,917.5355,227.0549706588449,-57.064647009143485
1374,crocodilo-gelido-pi,2.5042458,44.587215,4687.815,2998.868,211.36444367044012,-42.53346244816474
1375,gorila-ferido-iota,0.65869796,0.23110503,4185.0054,1026.8501,146.83891293310845,-52.820882037648104
1376,aguia-silenciosa-sigma,0.6332538,0.10533994,3917.517,499.2562,317.8741650192345,-66.67129575036778
1377,tubarao-preguicoso-sigma,1.6214825,12.941703,5019.109,1981.7628,288.9755350117756,3.894720639002028
1378,pavao-firme-iota,0.95579267,1.63498,5568.7544,1176.6001,171.09446048546684,-66.86653963639333
1379,vaca-mortal-sigma,1.3600069,5.093944,5979.7607,1828.3987,273.4183628311625,-32.357759419057516
1380,cobra-valiosa-beta,2.2436798,35.83439,8897.219,2318.6697,295.9904533076665,24.70654611014565
1381,onca-veneravel-beta,1.6906431,14.97605,4635.1777,3785.563,218.77145944928765,-65.8852377961946
1382,bufalo-invisivel-pi,0.5796147,0.06392059,3504.1897,496.5409,101.28545477279896,-86.25709869157667
1383,zebra-valiosa-beta,0.8631461,0.75285524,5274.5176,2078.9219,201.52009209872304,-15.55312581918596
1384,leopardo-humilde-sigma,0.78341645,0.403155,4908.917,640.1729,266.0089350711793,-20.70765972383483
1385,falcao-veneravel-iota,1.1804032,2.263784,6239.829,1287.1125,130.29176163912723,-24.587182387560613
1386,elefante-estranho-gama,1.8549222,20.62325,4642.061,3239.8347,277.1544598677068,-23.1762299208575
1387,lince-destemido-gama,1.2506174,2.7475927,6451.142,1178.412,44.70581112613788,45.08892454346904
1388,camaleao-racional-sigma,1.7184589,6.1817865,8212.312,2180.762,246.30334389461387,-46.78697335202669
1389,onca-esperta-iota,0.8097345,0.4453715,4948.217,1733.9652,277.4034839772328,-47.87958357620605
1390,morcego-saliente-delta,0.9155457,0.57558435,5425.8257,1420.7988,310.080800843436,2.892458656177938
1391,girafa-esperta-iota,1.0676382,1.5557044,5991.3174,935.9177,148.34418629107222,-18.457033816160187
1392,pinguim-firme-beta,0.5991674,0.09893651,3978.4316,793.8824,253.74456711387285,-59.22352636794745
1393,rinoceronte-orgulhoso-alfa,1.5491371,7.1845255,7195.6807,1736.8175,305.05546565791855,31.29260158563746
1394,elefante-sutil-pi,2.2843726,477.42755,5814.748,14750.898,246.39416090077535,-3.634620296564466
1395,boi-orgulhoso-pi,2.4982142,44.680664,5235.6807,4150.0967,102.09703150196157,-26.97483753550811
1396,lontra-pacifica-pi,0.6632329,0.20463197,4379.679,1177.5002,280.58074353049,-9.564129036824475
1397,canguru-divino-zeta,1.181539,3.9191551,5836.4023,1990.5554,334.76352479916727,46.92427480668293
1398,antilope-silencioso-beta,1.3150871,5.0431337,5131.0054,3170.853,250.10241691675157,-56.95745953488991
1399,gaviao-hostil-zeta,0.83250004,0.62488556,5153.2383,1059.1161,296.4906690059593,-8.793220304503604
1400,arraia-livre-pi,0.9409349,1.6660764,5590.3306,1428.5935,306.86471842863034,-23.213787938516607
1401,canario-astuto-sigma,1.2119318,2.0434082,6330.192,1939.9191,297.44609859174767,36.31059766855347
1402,coruja-destemida-alfa,1.0400674,3.5604491,4895.34,1416.6079,169.12391490932401,-60.172796168600144
1403,ganso-curioso-pi,1.1389639,3.4456189,5482.4907,1430.9403,138.2916396825352,-53.875534772736636
1404,rinoceronte-fiel-pi,0.9668647,1.4043878,5732.508,993.7001,270.479885764562,-35.17496534904662
1405,tubarao-antigo-iota,0.93867475,1.5296241,5577.67,1086.9011,262.13253742648357,12.387532801784404
1406,panda-digno-delta,0.8560379,0.6666101,5256.1714,1026.6691,265.45483164466833,-46.58607151064197
1407,tamandua-saliente-delta,0.7755625,0.33963546,4738.549,1155.231,293.084993435009,-32.18321495333263
1408,porco-fiel-gama,0.7022481,0.15821531,4407.499,1155.1174,190.62134180162647,57.32588120881508
1409,canguru-bondoso-sigma,1.5310196,6.624017,7164.887,3453.0227,181.3750123646481,-51.61572053537192
1410,pinguim-ousado-gama,1.4599826,11.3923645,5469.9062,1982.26,283.99526928953196,-17.04990961791933
1411,bode-instintivo-delta,1.0604217,2.7362611,5348.27,1204.634,308.2820306411576,6.806150014398041
1412,falcao-zeloso-alfa,0.8966553,0.74718297,5734.2324,272.4374,58.608030714744224,-69.51888304556505
1413,coruja-perigosa-iota,0.76543003,0.32513386,4680.892,1037.2716,124.5506311838146,-32.970849409799925
1414,hiena-leal-alfa,1.0512358,1.5735596,5920.884,1979.7185,176.84201330832664,-39.38320121586948
1415,puma-sombrio-alfa,0.80000025,0.40270123,5058.4907,1197.2092,183.16619570356798,-58.13249943009755
1416,onca-razante-iota,1.4129213,12.414445,5037.919,1485.062,316.20616621792624,71.25005549454808
1417,canario-minucioso-delta,0.6753213,0.16225186,4286.9697,723.6035,247.3013170349244,-30.06557829256522
1418,lontra-brilhante-pi,0.76769274,0.25498322,4722.6084,870.8886,297.3171675055576,-23.65375975040301
1419,onca-astrologa-alfa,1.5744294,8.9399395,6375.1035,2155.5725,144.6913967739253,-49.24057281405747
1420,gaviao-lento-delta,0.87706214,0.7591411,5481.209,1464.715,169.35430417063338,-71.83174601758607
1421,jaguar-digno-beta,1.81573,16.153051,7093.8315,2284.2075,156.25070770140357,-55.35728065018847
1422,gaviao-audivel-delta,2.5040205,40.55649,4754.193,3587.4548,286.9359638103178,4.046727189271259
1423,ornintorrinco-gentil-zeta,0.9491363,1.9019177,5048.548,2380.0415,287.12507515967934,42.310698545137654
1424,lobo-majestoso-delta,1.2713602,11.137125,4682.316,2740.1145,251.94752262104345,-48.70852238090641
1425,foca-firme-beta,0.848805,0.5143894,5253.6646,807.7006,126.4910999487324,-46.976232344604426
1426,tubarao-magnifico-zeta,0.59173155,0.08870443,3619.0332,686.7191,139.19304104371335,-39.60255869638364
1427,galo-cauteloso-beta,0.94902635,1.5180979,4989.2744,1002.0014,280.7766195917544,-7.0846937807590695
1428,ornintorrinco-vigoroso-beta,1.002227,1.2641785,5834.7207,1164.443,109.066892394821,-54.494264549786074
1429,tigre-saltitante-sigma,1.3507307,3.5493581,6725.4834,1938.5223,204.81143861213937,-62.23193689416928
1430,ganso-inteligente-iota,1.8242157,17.224749,6157.3477,1408.4556,313.0042987738822,36.047098482374615
1431,elefante-cruel-zeta,1.0186642,1.0346978,5807.911,696.0217,280.10643563998514,22.83355864508058
1432,gaviao-furioso-gama,0.833047,0.26468217,5035.3286,1297.7246,232.9402261317973,-42.225828303688495
1433,boi-tenaz-iota,0.91975266,0.8260933,5205.542,1373.3248,136.1471279042007,-29.4836594408434
1434,galinha-razante-sigma,1.376728,5.0087,6320.174,1365.8729,285.51955121528664,13.934716310523207
1435,baleia-valiosa-beta,0.8693665,0.32369173,5250.441,1617.0717,32.494108335129376,50.88281706680678
1436,boi-estranho-gama,0.69634944,0.19993377,4431.3896,1033.7817,153.862581413764,-57.80708882437533
1437,canario-leal-zeta,2.073604,34.189137,7047.717,1250.0021,184.0178679631348,-63.1570094097499
1438,crocodilo-antigo-iota,0.9920496,2.1432426,5632.5894,2552.9639,272.49852118327715,26.847094292758594
1439,cachorro-frenetico-zeta,0.8109195,0.6159888,4983.679,911.5639,274.14577706071555,-29.412691155774606
1440,tubarao-furioso-alfa,1.0511718,3.7532403,4899.989,2143.3005,284.18313227556894,-10.940787412945383
1441,bode-sonhador-beta,0.99632055,2.182642,5512.181,1265.503,115.93602780181685,-3.986133912447852
1442,jaguar-ousado-pi,0.5077348,0.03434672,3695.4797,487.4479,273.792880062492,-36.45500235517318
1443,arraia-estranha-gama,0.72209805,0.20296398,4500.7466,1277.7399,179.7024487915119,-35.30813741403833
1444,texugo-tenaz-sigma,0.7124153,0.18060146,4460.872,1257.4042,286.02758965072826,39.36070289967009
1445,camelo-firme-beta,0.7935792,0.4405884,4988.2856,1039.9075,327.0829609033719,43.273468323093276
1446,baleia-veneravel-delta,2.8026392,82.68587,4751.6934,3019.9685,169.35629909618567,-5.8153806240136525
1447,gaviao-animoso-alfa,1.1462104,4.329057,5978.871,1341.7106,168.90978250792332,-66.7727907997538
1448,raposa-forte-beta,0.9016495,0.9541093,5511.851,1186.4039,225.32251474510332,-46.87745065599055
1449,galo-nobre-pi,1.4993886,6.2745585,7074.239,1491.6919,83.4353350751426,31.636774102350845
1450,galinha-curiosa-gama,1.9440327,22.590084,6755.182,1238.005,217.8055670126704,-59.90588807595094
1451,tamandua-sombrio-gama,0.71658117,0.13597512,4467.7983,1211.9398,148.49721910808452,14.25053287823215
1452,bode-ardiloso-pi,1.1693864,3.7325985,5668.0474,1013.2549,297.47183286454185,1.294307664460376
1453,suricato-desconfiado-beta,0.7704776,0.2994774,4799.289,1727.9093,242.2606561774206,-63.586758316284445
1454,camaleao-ardiloso-gama,0.98844665,1.3074881,5894.62,1485.8832,283.4804593658163,-62.30499692429149
1455,ornintorrinco-venenoso-iota,0.87478244,0.3840649,5220.839,1448.3767,70.69207381704429,-8.591192593085891
1456,gorila-tranquilo-beta,3.0404751,140.19135,7187.9814,1212.7146,91.29479866785604,14.49197761958146
1457,golfinho-brilhante-pi,2.3548548,59.32602,5648.3447,2207.3943,262.49601567300374,-56.050779855306374
1458,camelo-ardente-gama,0.7232078,0.17916603,4524.1216,358.3673,0.6351228501423469,57.32223477326204
1459,canguru-ferido-iota,1.0273961,1.086277,5835.342,940.9247,263.7939772005165,-72.78366777349697
1460,galinha-valente-gama,0.8775383,0.95677173,4847.0635,1452.8824,241.31573215783413,-43.58756945502878
1461,canario-prudente-iota,0.56668407,0.062334724,3754.7263,464.3641,75.61825331744322,-29.061889547863217
1462,porco-selvagem-iota,0.70661944,0.1963008,4399.582,1223.6936,199.50072321484552,-70.18338087459341
1463,lince-valioso-iota,0.7059926,0.22539808,4480.728,987.4496,248.85984785759675,-30.93321164658025
1464,bufalo-silencioso-sigma,0.6913692,0.15323453,4329.846,1218.869,107.94419408306271,22.56285431307387
1465,urso-inquieto-pi,2.2562768,36.53465,4805.0625,1925.6014,254.61628529793217,-38.13435857715671
1466,camelo-bondoso-delta,0.8713438,0.85710746,5436.431,1229.2572,255.10790563196156,7.828715263129747
1467,porco-imponente-sigma,0.7700083,0.30884615,4775.6323,1227.764,81.08646873985319,42.67197327760062
1468,golfinho-perigoso-beta,0.9589751,0.9024416,5662.595,1261.345,123.5990919322116,-17.011617176889093
1469,dragao-calmo-zeta,0.88817304,0.60582066,5383.049,451.0272,285.8304072030854,-84.99355961174793
1470,baleia-antiga-delta,1.0796726,2.724689,5769.8423,613.9991,107.66729779400931,-36.95116926999274
1471,canario-bravo-sigma,1.0363979,2.9842196,5334.9272,1284.39,296.7805807525234,29.16410709525204
1472,antilope-razante-beta,0.6453059,0.11164974,4144.432,140.0016,43.713871563099616,37.330280998718095
1473,galinha-furiosa-pi,2.5599673,65.95734,5426.746,1795.6381,273.3890964922845,-16.284179410740844
1474,cervo-perspicaz-iota,0.94702035,1.3631269,5673.5044,1139.6738,303.99660070552983,25.04795991473326
1475,bufalo-manso-sigma,1.4660015,6.5178037,6547.67,1522.5729,100.23322318114818,17.71665445028728
1476,ganso-veneravel-sigma,1.010155,2.883029,5660.8545,1240.2042,100.87496168187354,18.155168841852372
1477,cisne-selvagem-delta,1.1512172,3.6296687,5456.1914,1127.9509,219.7263673605065,-62.39909544019769
1478,tigre-luminoso-sigma,1.3593395,5.147493,5357.356,2094.0095,274.4908707242622,-29.945429783237035
1479,cervo-manso-beta,0.6248524,0.09543905,3642.267,861.9182,273.61600540897246,-17.947365522843043
1480,golfinho-sutil-gama,0.98220456,12.662703,4942.6865,2473.7026,268.7993844118477,-28.874989904210548
1481,camaleao-bondoso-beta,1.339124,5.8325334,5034.847,2345.3828,231.1833799880115,-13.879953158654676
1482,puma-sereno-gama,1.2204367,5.846077,4956.2285,1738.3027,264.85116684924975,-18.42774530287451
1483,suricato-instintivo-delta,0.8294606,0.53656185,4697.424,545.1913,296.6577194169992,25.359780693559337
1484,lobo-leal-zeta,0.9817283,0.78504246,5666.5166,745.2366,138.3505599721346,-30.546800861333107
1485,pavao-fiel-pi,1.901397,20.937922,6348.386,2653.7986,96.35199126301002,25.36015518770004
1486,bode-livre-pi,0.70015645,0.14694306,4392.701,821.0378,235.98819760040243,-30.3067730659383
1487,suricato-valioso-delta,0.80726266,0.38573343,5099.778,811.9882,22.091280599268785,-44.572128597367985
1488,tamandua-bondoso-beta,0.84787625,0.971754,5061.1685,674.9277,265.43085668940097,-11.329832938220257
1489,tartaruga-ardente-gama,1.32567,4.5592313,6073.3384,1123.4581,146.60168121770252,-42.42773891240887
1490,boi-ardente-zeta,0.8847476,0.8938407,5464.144,937.6925,201.2427665888636,-57.70807500508149
1491,camaleao-bravo-beta,2.2037652,21.739979,4866.829,2241.527,252.8416298275479,-51.330102354805575
1492,foca-feroz-pi,3.2022555,458.02536,4124.237,2537.5808,198.35590645645436,-61.691661085761965
1493,gorila-cauteloso-iota,5.000117,768.304,4624.368,5414.504,271.3906517581455,-25.71061381366807
1494,cisne-resoluto-gama,0.91691977,0.60691494,5230.0127,1532.543,136.6171963993318,-38.38434710383596
1495,suricato-ferido-delta,1.1259946,14.431285,5035.276,1074.9896,279.6786131227283,9.92704210507537
1496,bode-indomavel-sigma,1.0817695,5.3610682,4877.935,2780.6077,155.36807934277076,-47.890559941945256
1497,aguia-perspicaz-delta,0.6982516,0.1284153,4375.6274,897.9577,249.76428102721374,56.792764837149
1498,boi-forasteiro-sigma,1.2228689,4.085177,5396.195,1820.0186,121.7260365863654,-32.246915325825576
1499,ornintorrinco-imponente-delta,1.2911139,3.781482,6221.9663,1750.331,135.5236581479887,-17.375646116645292
1500,javali-humilde-beta,0.96985,4.0701222,4717.2344,878.4818,265.8672572503422,-25.94088268649762
1501,elefante-divino-gama,0.92075807,1.2801261,4779.4355,1429.4761,258.4845513609052,-32.28774447877473
1502,antilope-racional-delta,1.3901803,3.6007497,6847.044,1767.218,290.01269851735077,14.58732007025171
1503,bode-legendario-pi,0.7107712,0.14880542,4439.018,978.9147,318.4446227561545,3.9861252465456127
1504,jaguar-antigo-sigma,0.7614275,0.3170381,4756.4487,935.1904,198.77788889231596,-56.520399945708554
1505,galinha-veneravel-delta,1.500427,7.3055644,6291.8145,1851.7747,177.88246403954258,-61.903730432250796
1506,lobo-estranho-zeta,1.9333075,15.508384,8778.251,1000.8232,262.64843306765806,-27.16072011516049
1507,carpa-inspirada-pi,0.60496837,0.1256712,3960.8909,746.5248,219.3849364202124,-33.680449073204485
1508,javali-ardiloso-gama,0.6377224,0.07997084,4158.583,527.4724,311.6818442227835,42.68012335074194
1509,baleia-bondosa-delta,1.3100612,5.4643483,5945.084,2281.1963,252.89865848323143,37.0025092913271
1510,falcao-audivel-beta,1.1792524,2.3830483,6172.025,3360.3303,270.1040454092403,28.952352041129338
1511,pinguim-esperto-sigma,0.94861746,1.4616345,5095.5127,1445.1378,287.67286612228185,-20.57560582061791
1512,morcego-sonhador-iota,2.1179388,253.22198,3696.131,7337.3433,273.70842710044536,-13.769181907823539
1513,cachorro-perigoso-beta,1.2421831,9.291081,4987.6777,1221.4949,290.40501927531164,25.188904498856328
1514,galinha-rapida-alfa,1.5511245,6.293061,7446.6733,1255.029,66.09209281650166,47.245211306129384
1515,pinguim-silencioso-sigma,1.0066403,0.88406354,5741.7046,663.6006,116.27315713931917,35.28386794612475
1516,golfinho-sereno-zeta,1.0898573,1.2716999,6007.156,1427.4928,139.4139253783405,-52.38224154971206
1517,golfinho-inteligente-sigma,0.9905012,3.9580934,4723.464,1952.9093,276.5016214247953,-23.076664929365435
1518,bode-prudente-delta,0.78533924,0.24818523,4853.075,1100.6884,325.1457813646441,54.18087858500495
1519,elefante-leal-gama,0.9822397,1.2398231,5777.383,1476.9819,254.58801888253296,32.95294104688167
1520,falcao-cruel-zeta,0.669757,0.118634835,4292.914,1348.6752,277.1429078866345,22.01321798794858
1521,panda-firme-sigma,0.7099823,0.13220577,4485.212,1658.5323,295.75427975594005,-14.003152240984283
1522,cobra-corrosiva-delta,1.0363195,2.4722211,5673.704,1207.4069,271.6995375506561,40.45666087126988
1523,pinguim-inteligente-beta,0.8335931,0.6694371,4898.063,1582.9404,297.50046717949823,45.906608365445415
1524,hiena-orgulhosa-zeta,1.1011438,10.253477,4767.619,1384.9047,289.9476478337427,19.54068533352014
1525,antilope-frenetico-alfa,0.8347821,0.7167703,4983.5366,818.696,295.45651211286946,26.57541884645785
1526,foca-cruel-gama,1.4287953,5.341147,6780.484,1749.9458,116.63790302712255,-25.642203981641472
1527,dragao-furioso-gama,0.82226425,0.32635957,4998.799,1858.9983,159.6239372578871,-43.92052826609732
1528,pavao-saliente-beta,1.4808329,7.352676,5112.2515,1849.9487,280.0911292665425,-14.48166534786747
1529,ornintorrinco-firme-iota,0.550618,0.056000162,3542.991,211.6447,301.16300869122955,15.862609860083916
1530,pinguim-valioso-beta,0.69856286,0.12599346,4414.262,1237.5199,282.9035905071551,-20.39142418052928
1531,elefante-ardiloso-pi,1.0473061,0.9348761,5821.1133,743.7289,194.99413200966532,-40.511681746261665
1532,cisne-audivel-iota,2.0016556,17.46837,5171.5464,3093.2046,262.12708366420037,-19.96024969398495
1533,ganso-sombrio-alfa,1.1138539,1.2150317,6040.4233,929.8872,283.8978394035402,21.197546108258145
1534,tamandua-vigoroso-delta,2.6032593,48.33444,5548.501,3066.5547,109.78015370319564,-0.6119622125260821
1535,macaco-animoso-pi,1.1627867,1.4927384,6148.825,989.1326,33.257550320016506,47.69020279173477
1536,ganso-perigoso-sigma,0.697582,0.16254595,4422.327,1063.7487,181.84058491828372,-50.213294821432214
1537,dragao-misterioso-sigma,1.3129203,4.91185,5157.985,2138.8022,285.18199505713795,-15.381385277899568
1538,canguru-humilde-sigma,0.8937136,0.5012832,5346.802,886.9382,127.17850334774835,21.327206740285614
1539,cobra-nervosa-pi,1.42505,4.536016,6950.06,1082.3407,344.3571300450791,59.42729084103838
1540,pinguim-veneravel-delta,1.3440777,4.4915395,6268.911,1982.7836,124.86447470338761,-35.17526131537797
1541,canario-majestoso-delta,0.7222055,0.19777146,4502.931,1033.1372,217.69306825208702,-48.046315540886994
1542,cobra-majestosa-sigma,0.5529552,0.060866,3823.0784,458.4634,291.61341163708835,24.2085826044066
1543,gaviao-desconfiado-delta,0.70985,0.20527534,4387.3823,918.3791,28.22056290199719,51.498720401136744
1544,tordo-nervoso-alfa,0.75760573,0.24249312,4700.9116,1169.2871,219.01899947983037,-40.68503304996523
1545,lince-ferido-iota,1.0697073,1.7388202,5970.3467,335.4579,244.26868431465078,14.091361748167046
1546,ornintorrinco-magnifico-pi,0.67502415,0.17140676,4095.6587,794.4008,277.7300297114533,5.8574102014590705
1547,zebra-prudente-beta,1.5660846,27.33797,5096.5674,1260.0487,264.31488463352235,-46.8265768765879
1548,gorila-sereno-gama,3.3004742,154.69868,4965.6465,2670.7756,269.349954051819,-21.15267099820952
1549,baleia-desconfiada-sigma,1.2200009,4.195854,5980.4766,1489.9641,62.623150635488855,8.06127158668886
1550,cachorro-mortal-iota,0.70222044,0.13770303,4600.1646,948.72,262.0506027802294,-41.35531483014952
1551,ganso-corrosivo-sigma,1.1113992,5.306999,4897.477,3264.4438,284.20487884863286,-32.46563050950902
1552,jaguar-vigoroso-beta,1.5830518,22.536581,5096.6235,1612.9844,264.2719102063067,-19.58292588543534
1553,pavao-minucioso-delta,2.9531195,119.640434,5018.6763,2111.2163,262.1586789462915,-27.86961353191443
1554,boi-destemido-alfa,2.355117,102.5233,4800.435,1236.0343,226.4979175669277,-60.34800739064142
1555,panda-rapido-pi,0.9103639,1.2367274,5423.473,1159.1499,216.66463434359795,-60.06105913045518
1556,lontra-serena-zeta,0.7687398,0.32421386,4749.6436,667.4691,41.25630188430835,70.31804482733585
1557,bode-luminoso-sigma,1.5742753,8.264368,5271.9414,893.2147,154.5462053550334,-57.11196842745573
1558,hiena-animosa-zeta,1.3003207,4.589721,5099.957,2638.393,297.8952894414313,46.248955596004
1559,gaivota-zelosa-zeta,0.88980585,0.88500816,5598.9917,1637.3296,332.4014183837459,-68.5906262394315
1560,carpa-razante-sigma,0.54389375,0.05618838,3627.3574,1044.0966,355.44542667971433,26.21522608282745
1561,tubarao-sagaz-pi,1.4215358,5.876917,5413.285,1492.2422,267.49184556041223,-29.88301122631158
1562,vaca-veneravel-delta,1.0903718,3.8836303,4940.6626,1852.5607,253.03693792558,-33.83293796578952
1563,vaca-audivel-sigma,1.0104789,5.1131897,4726.634,1646.6285,276.01116503609194,-21.015911394573546
1564,camelo-preguicoso-iota,3.3023014,90.476654,4523.2773,1730.7811,255.87600407551275,-45.003991812101845
1565,cobra-destemida-pi,1.1168499,3.204097,5734.7993,1353.7319,30.124890266987904,69.27781425864383
1566,girafa-radiante-gama,1.2142229,2.7135928,6305.899,1579.4647,155.0119394706332,-57.685958083157956
1567,morcego-cruel-alfa,0.6459184,0.20639925,4327.7407,1455.0536,268.68686402090896,-44.6826037317839
1568,leopardo-lento-delta,1.474495,6.3440266,6738.67,924.772,303.79457923675454,18.715544801346105
1569,tubarao-saltitante-sigma,0.62093997,0.093341485,4038.9492,542.6002,349.6290473036072,51.424713237717995
1570,suricato-ardente-zeta,1.028799,2.393019,5642.97,1157.5951,300.08524573254977,39.25665722039631
1571,galo-sereno-pi,1.0576428,2.2040079,5878.3525,969.3843,356.1935609106378,44.42114338831521
1572,pantera-rapida-pi,1.2055936,4.7888274,4975.18,1926.8905,278.14973934627164,-23.924240900219296
1573,tubarao-sigiloso-gama,0.82075554,0.40436316,4873.045,2351.0627,315.8933151894582,31.933864924058838
1574,cobra-mansa-sigma,1.1937994,2.7687507,6093.386,1492.7322,284.474626939088,0.16641845442011252
1575,hiena-vivaz-beta,0.8215187,0.6868774,4799.555,1380.4763,222.83958164300773,-28.627194410215253
1576,texugo-gentil-zeta,1.244488,11.75727,6873.2554,1301.671,231.73136019552186,-54.70247695902324
1577,arraia-ousada-zeta,2.9020262,51.67871,4820.8286,2821.0952,339.87936213512796,59.68198675954119
1578,ganso-invisivel-gama,0.9473625,1.5626422,4870.21,1264.2726,268.4497625149127,-35.774010572459225
1579,raposa-astuta-beta,0.7295379,0.16411076,4594.5845,842.8231,245.31744084784182,-45.95238623758656
